id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7292089,Nice Condo in heart of Montreal !,2127268,Francois,,Rosemont-La Petite-Patrie,45.539367730978384,-73.58803557723357,Entire home/apt,125,3,5,2015-09-08,2.59,1,365
1262765,"Room near Botanical garden, Stadium",6875979,Danielle,,Rosemont-La Petite-Patrie,45.5578925992677,-73.56890534281122,Private room,31,10,13,2015-09-10,0.53,1,205
6390961,Cozy charming city apartment,106035,Caroline,,Rosemont-La Petite-Patrie,45.54752672036271,-73.59421344798902,Entire home/apt,78,1,1,2015-07-06,0.34,1,115
869547,Feel like home in Montreal,4224867,Max,,Rosemont-La Petite-Patrie,45.54356800103094,-73.59549125180513,Entire home/apt,85,5,3,2014-11-21,0.11,1,278
6898857,À 5 min du métro et du Plateau!,35232531,Ariane,,Rosemont-La Petite-Patrie,45.533161758308154,-73.59323909561854,Private room,39,2,4,2015-09-01,1.62,1,320
5014690,Montréal quartier Rosemont,25865675,Jean-Sylvain Et Michel,,Rosemont-La Petite-Patrie,45.54771614233643,-73.5904237967675,Entire home/apt,125,2,7,2015-09-07,1.78,1,358
6931619,Luxurious apartment,24676286,Eric,,Rosemont-La Petite-Patrie,45.54631436688729,-73.60755453215903,Entire home/apt,201,1,1,2015-08-02,0.48,1,77
8553615,►Enjoy a vast city house!,903784,Olivier,,Rosemont-La Petite-Patrie,45.539185077933354,-73.60332316406553,Private room,32,1,0,,,3,346
7996558,Coral room in spacious vintage flat,1441965,Stephanie,,Rosemont-La Petite-Patrie,45.53486457169606,-73.60633857039964,Private room,42,1,1,2015-08-31,0.91,3,365
5702107,HUGE apartment in Little Italy,19351776,Jean-Pascal,,Rosemont-La Petite-Patrie,45.5325968090954,-73.60648052619523,Entire home/apt,139,1,0,,,3,274
2098654,walking distance to Mile End,10704268,Anastasia,,Rosemont-La Petite-Patrie,45.530915026350264,-73.60531717351984,Entire home/apt,35,1,0,,,1,272
6833589,Cocon au cœur de la Petite Italie,6607956,Marianne,,Rosemont-La Petite-Patrie,45.53351525816271,-73.60132529899151,Entire home/apt,48,14,0,,,1,84
6702510,Cool and Cozy,8917030,Luc,,Rosemont-La Petite-Patrie,45.53522183921548,-73.60733695021517,Private room,74,1,0,,,1,365
6210982,La Royale,8985875,Fred,,Rosemont-La Petite-Patrie,45.54176930163669,-73.58750950591865,Private room,28,1,4,2015-08-31,1.33,2,354
2851651,"Great location, Great Apartment!",14581754,Philip,,Rosemont-La Petite-Patrie,45.53301067101059,-73.60334459661274,Entire home/apt,74,14,1,2015-09-07,1,1,300
5227305,Appart petite italie avec terrasse,8782459,Valérie,,Rosemont-La Petite-Patrie,45.53427884435922,-73.61409037461084,Entire home/apt,80,7,1,2015-07-31,0.47,1,217
6439699,Chambre calée en Petite Italie,32989095,Anatole,,Rosemont-La Petite-Patrie,45.53316148663836,-73.61883766787375,Private room,23,1,1,2015-05-23,0.23,3,117
6669073,Beau logement Rosemont avec cours,32133441,Marie-Claude,,Rosemont-La Petite-Patrie,45.54047058760141,-73.58744797134042,Entire home/apt,65,2,2,2015-08-24,0.66,1,345
3031810,Full equipped apartment!,15238076,Jessica Et Felix,,Rosemont-La Petite-Patrie,45.53482164699752,-73.59817122025171,Entire home/apt,65,1,3,2015-09-08,0.50,1,125
3719915,Appartement moderne et chaleureux,18997244,Laurence,,Rosemont-La Petite-Patrie,45.52807406955301,-73.61150324420156,Entire home/apt,100,2,16,2015-09-13,1.21,2,313
7652060,Chambre confortable et pratique,36193798,José,,Rosemont-La Petite-Patrie,45.55672946556785,-73.56437449987223,Private room,50,1,1,2015-08-03,0.49,1,89
6575563,Belle chambre au coeur du Plaza,29243789,Issam,,Rosemont-La Petite-Patrie,45.53920410693782,-73.611586607463,Private room,49,1,0,,,1,365
5030486,Nice house in the heart of the city,11914939,Mira,,Rosemont-La Petite-Patrie,45.53603000775345,-73.60570358775622,Entire home/apt,159,7,2,2015-04-25,0.36,1,95
2670795,Paisible condo / Marché Jean Talon,8071939,Marjolaine & Kimberley,,Rosemont-La Petite-Patrie,45.54344528928,-73.60406603052496,Entire home/apt,96,1,14,2015-09-21,0.90,2,360
2311193,Chambre privée dans Rosemont,11803550,Marika,,Rosemont-La Petite-Patrie,45.54712318046195,-73.58988000758359,Private room,65,3,0,,,1,365
7619602,Loft éclairé PLATEAU,39963753,Félix,,Rosemont-La Petite-Patrie,45.542091818222154,-73.57741557923784,Entire home/apt,65,3,0,,,1,39
656387,Charming Apartment in Little Italy,3289270,Angela,,Rosemont-La Petite-Patrie,45.531766262178756,-73.60447706584195,Entire home/apt,85,2,25,2015-08-17,0.67,1,273
1082367,Entire app Petite-Patrie,2521969,Marie-Hélène,,Rosemont-La Petite-Patrie,45.53957265472601,-73.60106344626911,Entire home/apt,54,2,2,2015-08-09,0.07,1,153
7242743,studio 7 erables pour 2 personnes,22299469,Louise,,Rosemont-La Petite-Patrie,45.543396443686795,-73.59050672389132,Entire home/apt,65,1,2,2015-09-08,1.87,9,347
8012782,Lovely one-bedroom on Masson,6366003,Antoine,,Rosemont-La Petite-Patrie,45.55230116829552,-73.57210358750837,Entire home/apt,50,1,6,2015-09-18,5.45,1,114
754669,Romm to rent in plateau Montroyal,3971267,Rodrigue,,Rosemont-La Petite-Patrie,45.53953807942171,-73.59716303764249,Private room,47,1,0,,,1,365
5047260,Appartement chaleureux bien situé!,6755016,Pascale,,Rosemont-La Petite-Patrie,45.54052577731951,-73.60471302055738,Entire home/apt,50,2,2,2015-09-28,1.13,1,271
6374365,Really calm private room,33218256,Emilio,,Rosemont-La Petite-Patrie,45.53309371989423,-73.6019055303434,Private room,35,3,0,,,1,106
4637647,Beau petit nid Métro Beaubien !,2858770,Kévin,,Rosemont-La Petite-Patrie,45.537007162425006,-73.5988418527723,Entire home/apt,54,1,1,2015-05-08,0.20,1,111
6572874,Mile End's sunny apt with backyard,34378123,Caterina,,Rosemont-La Petite-Patrie,45.52975979879544,-73.60796380962495,Entire home/apt,98,3,5,2015-08-18,1.34,1,361
6523352,Petite-Patrie 10min du centre ville,33779108,Ann-Andrée,,Rosemont-La Petite-Patrie,45.53580096687161,-73.59776776320939,Entire home/apt,57,1,2,2015-09-14,0.63,1,121
3736463,Au coeur de la petite-italie,11361458,Mélissa ET Sébastien,,Rosemont-La Petite-Patrie,45.534949635872096,-73.61241861447563,Private room,40,1,6,2014-11-08,0.42,1,300
8438638,"Chambre privé, spacieuse et propre",27434357,Alex,,Rosemont-La Petite-Patrie,45.53832642744937,-73.59995567646538,Private room,20,1,0,,,1,285
1164115,Luxueuse et spacieuse maison Mtl ,6376630,Manon,,Rosemont-La Petite-Patrie,45.56754722134513,-73.56968686006651,Entire home/apt,275,1,7,2015-08-04,0.27,1,361
1114223,Sunny room with private balcony,1885978,Lise,,Rosemont-La Petite-Patrie,45.538006784705665,-73.61220849705664,Private room,35,2,3,2015-04-29,0.21,2,365
2678793,Belle grande chambre près de tout!,4506011,Guillaume,,Rosemont-La Petite-Patrie,45.53404663516953,-73.60440783032566,Private room,25,1,2,2015-08-11,0.95,1,335
346801,Big Bright Mile-Ex Loft,558384,Adrian,,Rosemont-La Petite-Patrie,45.53036190629591,-73.61705322271486,Entire home/apt,125,3,12,2015-08-08,0.31,1,358
7749674,Loft in the heart of Little Italy,35813673,Bruno,,Rosemont-La Petite-Patrie,45.530996033762804,-73.61291933304098,Entire home/apt,90,3,0,,,1,93
3986960,Chambre zen,20378187,Meggie,,Rosemont-La Petite-Patrie,45.53736541193893,-73.60969916326515,Private room,74,1,0,,,1,2
459866,Apt typique de Montréal,2286445,Aurélie,,Rosemont-La Petite-Patrie,45.54112406350828,-73.60132446512746,Entire home/apt,45,7,4,2015-07-22,0.30,1,215
443453,"Great Location, Comfort & Friendly",1329232,Iulia,,Rosemont-La Petite-Patrie,45.53262831497335,-73.61699005476548,Private room,40,3,8,2015-01-09,0.20,2,153
6489153,Superb double room in charming area,23228193,Jacques,,Rosemont-La Petite-Patrie,45.53706091821246,-73.61171287040378,Private room,39,14,1,2015-08-01,0.48,1,108
2016306,Sofi's pretty Cat lover's nest,2343434,Maxime,,Rosemont-La Petite-Patrie,45.53776383025184,-73.59336828992117,Entire home/apt,40,8,2,2014-01-06,0.09,1,302
6784037,Bedroom Beaubien / Petite Italie,35516099,Guillaume,,Rosemont-La Petite-Patrie,45.53122228982928,-73.60696533946667,Private room,24,7,1,2015-08-07,0.53,1,87
5942314,Petit nid douillet - Petite-Patrie ,1014140,Catherine,,Rosemont-La Petite-Patrie,45.53965408406664,-73.60216632447573,Entire home/apt,50,1,1,2015-05-09,0.20,1,151
4653629,"Montréal, accessible et tranquille",1562052,Stéphane,,Rosemont-La Petite-Patrie,45.55278440222182,-73.5576141148794,Entire home/apt,85,5,0,,,1,279
4538864,Super logement entier près de tout,16461684,Justine,,Rosemont-La Petite-Patrie,45.53850512466889,-73.59773607807878,Entire home/apt,80,1,3,2015-08-07,0.63,1,334
328071,Retro house: lovely Little Italy!  ,1674904,Montreal,,Rosemont-La Petite-Patrie,45.53042953779973,-73.61717223453796,Entire home/apt,100,5,18,2015-09-09,0.44,3,65
5374321,Comfort bedroom with terrace,10383978,Marie-Ève,,Rosemont-La Petite-Patrie,45.55348873636928,-73.57816511515873,Private room,35,1,41,2015-09-25,7.50,2,329
8212946,Petit appartement accueillant,43309265,Mercédez,,Rosemont-La Petite-Patrie,45.537462490629885,-73.61164425574628,Private room,74,1,0,,,1,331
3703043,Nice 1 Bedroom Appartment,18114123,Marie,,Rosemont-La Petite-Patrie,45.53678047695106,-73.59848796307065,Entire home/apt,50,7,1,2014-11-04,0.09,1,0
6832603,Chambre à louer à 2 pas du marché!,35794984,Vincent,,Rosemont-La Petite-Patrie,45.53837639254643,-73.61267566731341,Private room,25,1,2,2015-07-16,0.73,1,84
6597681,A breath of freshair (2nd room),7112803,Philippe,,Lachine,45.43850924664648,-73.70856270238534,Private room,58,1,3,2015-08-29,1.18,2,88
6170286,Quiet and Comfortable on the Canal,639247,,,Lachine,45.42966448624183,-73.66801304402453,Entire home/apt,74,1,31,2015-09-27,6.08,1,328
2354594,Mezzanine waterfront condo (202),1151536,Anna,,Lachine,45.433216596298,-73.68722706939106,Entire home/apt,125,14,0,,,6,365
5550396,WATERFRONT apartment,28066862,Sylvain,,Lachine,45.43502318181909,-73.70039224721648,Entire home/apt,120,2,2,2015-09-06,0.97,1,365
6372766,Logement chaleureux près de tout !,33208882,Kim,,Lachine,45.44250918197669,-73.67508688806453,Entire home/apt,80,1,0,,,1,118
5946753,a breath of fresh air on the island,7112803,Philippe,,Lachine,45.43775632394516,-73.70933166691651,Private room,58,2,0,,,2,167
7716843,Beautiful condo + private terrace,40543028,Jason,,Lachine,45.43728890074149,-73.67991538131038,Entire home/apt,89,2,4,2015-09-03,2.26,1,356
3718909,BRIGHT ONE BDR CONDO # 106,1151536,Anna,,Lachine,45.43563880982838,-73.68910829935895,Entire home/apt,85,5,0,,,6,365
6747769,Single Family Home Garden&Garage,35328689,Plamenka,,Lachine,45.44413968071329,-73.67320183456894,Entire home/apt,120,1,2,2015-09-08,2,1,299
7698363,An amazing loft with high ceilings,3439057,,,Lachine,45.4415508358891,-73.66529625437192,Entire home/apt,175,30,4,2015-09-16,2.26,1,365
4223869,Appart. 41/2 complet et tout équipé,13695126,Mireille,,Lachine,45.441069202161,-73.66801507791635,Entire home/apt,116,2,0,,,1,365
3718431,INCREDIBLE LAKE VIEW # 403,1151536,Anna,,Lachine,45.43586251971818,-73.68936149258478,Entire home/apt,85,7,0,,,6,365
3774822,Stunning condo near the airport,6117727,Dominique,,Lachine,45.43585403721094,-73.68440935332926,Entire home/apt,80,3,17,2015-09-23,1.47,1,301
6515932,10 minutes to the Montreal center,34071888,Sergey,,Lachine,45.443589400649074,-73.64879558177547,Entire home/apt,108,3,0,,,1,365
2354360,Large condo Lachine (304),1151536,Anna,,Lachine,45.43422445816593,-73.68715592000405,Entire home/apt,100,5,2,2015-03-11,0.11,6,365
2354135,CONDO IN HISTORIC BUILDING # 205,1151536,Anna,,Lachine,45.43357671625381,-73.68741479336254,Entire home/apt,74,3,3,2015-08-15,0.17,6,365
7350501,"Appartement, 10 min from downtown.",35835975,Virginie,,Lachine,45.43570754531522,-73.67392083940236,Entire home/apt,54,1,0,,,2,335
7350495,"Private room, 10 min from downtown.",35835975,Virginie,,Lachine,45.436001661207804,-73.6750831289863,Private room,31,1,3,2015-09-26,3,2,335
6606577,Bed& breakfast,11961024,Audrey,,Lachine,45.43335422908345,-73.67604660887383,Private room,40,1,2,2015-07-14,0.59,2,179
8062809,Beautiful Condo in Lachine,42585298,Dalia,,Lachine,45.44442510066691,-73.66666223727802,Entire home/apt,72,7,0,,,1,14
5579479,Maison de ville idéale pour famille,8461644,Manon,,Lachine,45.44733895063716,-73.69628230390396,Entire home/apt,85,3,3,2015-09-13,2.73,2,21
5152441,Open concept one bedroom in Lachine,17635178,Lino,,Lachine,45.43291266916558,-73.69186847431563,Entire home/apt,90,1,0,,,1,225
5939397,Adeptes de vélo,4842488,Lyne,,Lachine,45.43673637505807,-73.70497604567792,Entire home/apt,125,1,0,,,1,151
6724260,Cozy condo with pool and gym,30440626,Marie-Ève,,Lachine,45.44518735777425,-73.69264671177335,Entire home/apt,100,1,0,,,1,365
3726307,Sunny Room and Queen size bed,16909286,Edwin,,Lachine,45.44505518879131,-73.67131135262112,Private room,45,1,11,2015-09-20,0.79,5,365
8378647,Very close from downtown,44156299,Michel,,Lachine,45.436900888220286,-73.69242429609328,Entire home/apt,125,1,0,,,1,365
6625854,Appartement Bord de l'eau,11961024,Audrey,,Lachine,45.43240128266351,-73.67123040098966,Entire home/apt,88,14,0,,,2,176
7280318,Entire renovated house +heated pool,32071004,Rg,,Lachine,45.443576181423566,-73.6957415244722,Entire home/apt,100,2,3,2015-08-23,1.30,1,339
4429394,"Condo neuf, près de l'aéroport",22988781,Francois,,Lachine,45.43821784799893,-73.68366135739984,Entire home/apt,100,3,2,2015-02-26,0.22,1,361
1228044,"Maison 4 chambres, Lachine",6698440,Elisabeth,,Lachine,45.43039906444741,-73.69197555105295,Private room,125,5,0,,,1,365
6438412,Excellent place to visit Montréal!,32602011,Daniel,,Lachine,45.43712086690651,-73.7081365765641,Private room,39,1,3,2015-08-11,1.25,1,333
5536505,condo studio appartement,7565767,Janine,,Lachine,45.43476838318778,-73.67397793915057,Entire home/apt,90,1,2,2015-09-06,0.55,2,335
5519972,Condo  logement entier ,7565767,Janine,,Lachine,45.43648360669345,-73.67538831519958,Entire home/apt,100,2,1,2015-08-31,0.91,2,335
1554643,15 min. Montreal airport. Water,7038328,Lissa,,Lachine,45.43228902805939,-73.67338284551624,Entire home/apt,100,3,19,2015-07-07,0.75,1,362
7600319,Amazing loft in Montreal,6902870,Sarah,,Lachine,45.443546839031086,-73.66521198462102,Entire home/apt,201,1,0,,,7,68
3635371,Sunny Room and King size bed ,16909286,Edwin,,Lachine,45.445945863772565,-73.67026986999603,Private room,75,1,0,,,5,365
3635662,2 Bedroom Sunny apartment ,16909286,Edwin,,Lachine,45.44426537108243,-73.67016937220211,Entire home/apt,98,1,20,2015-09-26,1.44,5,357
3717534,I BDR CONDO IN HISTORIC BLDG # 306,1151536,Anna,,Lachine,45.43409370417441,-73.68885433381665,Entire home/apt,65,5,0,,,6,365
4896556,Relaxing atmosphere,21023339,Stephane,,Lachine,45.4438154829838,-73.69598074553589,Private room,74,1,1,2015-09-25,1,1,365
4231267,"Condo/Loft, Waterfront, Parking",21957663,Adriana,,Lachine,45.43339122989358,-73.68456863383265,Private room,201,1,0,,,1,274
5002610,Appartment 2 bedrooms in Lachine,20037341,Meggie Et Johanne,,Lachine,45.44088215469599,-73.69929265912968,Entire home/apt,96,2,17,2015-09-23,2.58,1,290
8049681,Condo - Loft Style with Pool,42510630,Claudi,,Lachine,45.44284454310928,-73.66332208669485,Entire home/apt,100,1,0,,,1,365
3935892,Lachine Destination Touristique,20392681,André,,Lachine,45.431468117867325,-73.6718182302086,Entire home/apt,96,1,2,2015-08-01,0.87,2,363
6690124,Share apartment Montreal|Private R,22201753,Gaya,,Lachine,45.435683977878675,-73.69949294097948,Private room,24,2,5,2015-09-26,2.38,1,360
8309722,Lachine havre de paix et de sports,37315443,Marcel,,Lachine,45.43508173253052,-73.70169145694463,Entire home/apt,85,6,0,,,1,364
5590503,super loft urbain,28613293,Daniel,,Lachine,45.443588564728564,-73.66444751397273,Entire home/apt,96,6,0,,,1,343
7552921,Logement meublé du Vieux Lachine,20392681,André,,Lachine,45.43131873942305,-73.67272878255153,Entire home/apt,96,1,2,2015-08-09,0.98,2,360
8111844,Charming Waterfront Apartment,33084529,Elly-Ane,,Lachine,45.43670168634899,-73.70854934613402,Entire home/apt,65,2,3,2015-09-20,3,1,85
4932193,Sunny family-friendly apartment,2339053,James And Naomi,,Lachine,45.430847404294646,-73.67405935930395,Entire home/apt,129,1,4,2015-08-03,1.28,1,272
5942007,Hâvre de paix!,8461644,Manon,,Lachine,45.445697882197486,-73.69666490148097,Private room,35,1,4,2015-09-26,1.43,2,255
764950,One Room\Parking Incl.\Airport P-Up,4032425,Lise,,Saint-Léonard,45.59627350151677,-73.59382481621375,Private room,100,2,1,2014-08-05,0.07,2,364
1846353,"Spacious, Modern 2 Bedroom.",2185426,Olga,,Saint-Léonard,45.58365997540562,-73.58011434993823,Entire home/apt,120,10,0,,,1,274
6075970,chambre tout confort avec parking,31537833,Claudia,,Saint-Léonard,45.58472261660269,-73.60722943105223,Private room,46,1,0,,,1,363
421541,2 Magnifiques chambres à louer,2096611,Béatrice,,Saint-Léonard,45.5817814177026,-73.61755838354128,Private room,58,1,10,2015-03-23,0.26,1,365
7482435,Beautiful Apartment on top floor,36569669,Bach Ngoc,,Saint-Léonard,45.585525922181446,-73.58259223400037,Entire home/apt,74,1,0,,,2,46
728746,Nice sunny private room available,3782223,Mourad,,Saint-Léonard,45.57410521099764,-73.58946160375504,Private room,50,1,0,,,1,365
8117670,Nice room with queen bed,42863951,Kathy,,Saint-Léonard,45.57900427821619,-73.59080621382029,Private room,35,1,1,2015-09-07,1,1,335
6608714,Belle maison familiale à St Léonard,27071044,Heindrick,,Saint-Léonard,45.591745848400585,-73.6013835178653,Entire home/apt,85,1,4,2015-09-07,0.99,1,365
6748884,"chambre,condo",6059845,Ann,,Saint-Léonard,45.60181275895311,-73.58241001758216,Private room,100,1,0,,,1,89
6273872,Chamilly St Leonard,32606547,Mostafa,,Saint-Léonard,45.57727402810831,-73.59489847698939,Entire home/apt,199,3,0,,,1,365
1085610,Studio / Bachelor Apartment,5967873,Anna Maria,,Saint-Léonard,45.585452196842354,-73.57648894181098,Entire home/apt,68,6,1,2013-09-01,0.04,1,275
3167369,Chambre confortable et paisible .,4032425,Lise,,Saint-Léonard,45.59633853437313,-73.59429608520922,Private room,60,1,0,,,2,365
7591118,Chambre impeccable condo,39809002,Cathy,,Saint-Léonard,45.572762779909375,-73.58578337762458,Private room,35,2,1,2015-08-17,0.64,1,95
8523544,Logement tranquille,43634501,Rafael,,Saint-Léonard,45.60011420424356,-73.57823546294395,Private room,31,1,0,,,1,365
6974388,"Apartment calm & safe area, parking",36569669,Bach Ngoc,,Saint-Léonard,45.584141271128814,-73.58275219838609,Entire home/apt,60,1,3,2015-09-07,1.00,2,355
8389390,Cute Vintage Bachelor in St-Leonard,29216270,Patrick,,Saint-Léonard,45.59958068731765,-73.6006409793904,Entire home/apt,40,1,0,,,1,365
8110588,chamre paisible et tre propre,41475770,Robert,,Dorval,45.44752129297574,-73.77637465709515,Private room,45,1,0,,,2,365
3585207,Haut de duplex avec terrasse 6 pers,6505219,Alia,,Dorval,45.44375728131812,-73.76190344052384,Entire home/apt,100,1,9,2014-10-10,0.64,1,91
7241224,2 bedrooms bungalow quiet area,37909538,Sylvie,,Dorval,45.441376633000964,-73.72657346740691,Entire home/apt,96,1,0,,,1,365
914502,JB'S BNB,4920869,Sylvain,,Dorval,45.45103122671789,-73.77401248806004,Private room,80,1,6,2015-09-07,0.23,3,365
667869,Executive Home away from Home ,3368366,Jacqueline,,Dorval,45.43967045710225,-73.73391881144734,Entire home/apt,100,1,24,2015-08-16,0.64,1,359
5172371,AUBERGE ST. LOUIS,10125812,Premiere Executive Suites,,Dorval,45.438226328651865,-73.74464250619062,Entire home/apt,255,3,0,,,4,363
60268,Room with access to the entire home,283339,Kimberley,,Dorval,45.44239365004111,-73.76493219016882,Private room,40,1,7,2015-09-25,0.43,1,350
5106446,Convenient and cozy single bedroom,26386874,Elizabeth,,Dorval,45.44815507467748,-73.75950430856037,Private room,74,1,8,2015-09-13,1.40,2,359
8595746,Cozy basement room in Family house,26386874,Elizabeth,,Dorval,45.44805615015934,-73.75832464422422,Private room,65,1,0,,,2,365
89957,Cosy bedroom private bathroom,480724,Cecile,,Dorval,45.44577352156047,-73.7701381409341,Private room,85,1,5,2013-10-23,0.10,1,365
3915019,Dorval Furnished Apartment,20278449,Simon,,Dorval,45.447238333685895,-73.74962199808589,Entire home/apt,110,1,6,2015-08-09,1.44,2,365
914620,"JB""S BNB",4920869,Sylvain,,Dorval,45.45164318132897,-73.77279203528988,Private room,80,1,2,2015-08-25,1.50,3,365
3931092,Two  Bedroom Apartments,20278449,Simon,,Dorval,45.447387175345035,-73.7484656543464,Entire home/apt,179,1,7,2015-09-06,1.04,2,365
7981527,5 MIN AWAY FROM AIRPORT,42126040,Joe,,Dorval,45.45452804380102,-73.77546711059621,Private room,41,1,7,2015-09-24,7,2,364
916676,JB'S BnB,4920869,Sylvain,,Dorval,45.449395199543616,-73.77275189204823,Private room,80,1,2,2015-08-02,0.13,3,365
8578937,5 Minutes close to airport Room,42126040,Joe,,Dorval,45.454779658615834,-73.77944811254119,Private room,60,1,0,,,2,365
1822975,Cozy Cottage style Home,9543300,Margaret,,Dorval,45.4441045225059,-73.7614918711503,Private room,85,2,0,,,1,365
5691527,Beautiful old house near the lake,26594237,Julie,,Dorval,45.43908261794972,-73.74682250214735,Entire home/apt,118,2,7,2015-08-19,1.86,1,357
6607314,montréal avec piscine,34424869,Charles,,Dorval,45.442745116724325,-73.72068883308056,Entire home/apt,375,7,0,,,1,69
7869736,Loft paisible,41475770,Robert,,Dorval,45.44719781300933,-73.77720066675316,Entire home/apt,89,1,2,2015-09-07,1.62,2,355
5555381,Charming Lakefront Home in Montreal,28630716,,,Dorval,45.44306260601417,-73.7746095496707,Entire home/apt,201,28,14,2015-09-25,2.64,1,122
666872,Delightful studio with pool,3372848,Nathalie,,Montréal-Ouest,45.45109378562427,-73.64054671157824,Entire home/apt,100,1,3,2015-09-06,0.21,2,348
6551422,vacances/vacation NDG Tres bon prix,27103079,Assia,,Montréal-Ouest,45.457155885315,-73.65405365059442,Entire home/apt,50,1,7,2015-08-23,1.68,1,342
701405,Cosy Queen bedroom,3372848,Nathalie,,Montréal-Ouest,45.44960961890186,-73.64193518199336,Private room,100,1,6,2015-08-02,0.17,2,348
2660519," ""SPLIT"" level upper duplex condo",9958684,Mario,,Montréal-Ouest,45.45525821901807,-73.65870851998594,Entire home/apt,149,2,2,2014-08-25,0.14,5,365
